SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
ICICIMCAP,EQ,72.31,72.35,71.83,72.11,72.11,72.19,1530,110517.57,08-MAY-2018,36,INF109KB1XT3,
ICICINF100,EQ,116.81,116.81,116.1,116.56,116.56,116.19,850,99097.87,08-MAY-2018,20,INF109KA1962,
ICICINIFTY,EQ,111,111,109,110.41,110.41,110.27,34268,3789938.48,08-MAY-2018,2235,INF109K012R6,
ICICINV20,EQ,48.96,49.14,48.9,48.95,48.95,48.35,628,30743.7,08-MAY-2018,13,INF109KB1WY5,
ICICIPRULI,EQ,449.05,450.35,439.1,441.85,445,449.05,807434,358635582.35,08-MAY-2018,17533,INE726G01019,
ICICISENSX,EQ,369.7,369.7,367.85,367.85,367.85,367.26,279,102965.48,08-MAY-2018,9,INF346A01034,
ICIL,EQ,83.75,86,83.75,85.55,85.55,83.75,426162,36358631.6,08-MAY-2018,3780,INE483B01026,
ICRA,EQ,3800,3850,3800,3803.15,3801,3801.05,321,1222292.7,08-MAY-2018,44,INE725G01011,
ICSA,BE,2.45,2.55,2.35,2.4,2.55,2.45,4038,9707.6,08-MAY-2018,17,INE306B01029,
IDBI,EQ,65.8,67.85,65.05,67.2,67.3,65.5,10582409,705746245.55,08-MAY-2018,20702,INE008A01015,
IDBIGOLD,EQ,2911,2911,2885,2900,2900,2911,285,824656.55,08-MAY-2018,14,INF397L01554,
IDEA,EQ,62.8,62.8,60.1,61.15,61.1,62.4,14039232,859942162.9,08-MAY-2018,32331,INE669E01016,
IDFC,EQ,55.9,57.1,55.8,56.2,56.2,55.95,3706880,209152896.7,08-MAY-2018,26925,INE043D01016,
IDFCBANK,EQ,46,46.4,45.45,45.55,45.55,45.85,7771242,355878263.85,08-MAY-2018,15078,INE092T01019,
IDFCBANK,N1,5045.89,5060,5045.89,5060,5060,5060,8,40423.56,08-MAY-2018,3,INE092T08CC6,
IDFCBANK,N2,8675,8700,8675,8700,8700,8680,12,104300,08-MAY-2018,3,INE092T08CD4,
IDFCBANK,N3,4980,4980,4980,4980,4980,4975,1,4980,08-MAY-2018,1,INE092T08CE2,
IDFCBANK,N4,8255.01,8280,8255.01,8280,8280,8250,4,33070.02,08-MAY-2018,2,INE092T08CF9,
IDFCBANK,N5,4965,4965,4965,4965,4965,4970,2,9930,08-MAY-2018,1,INE092T08CG7,
IDFCBANK,N6,8480.01,8500.01,8480.01,8500.01,8500.01,8493.85,8,67960.06,08-MAY-2018,3,INE092T08CH5,
IDFCBANK,N8,8595,8595,8595,8595,8595,8600,4,34380,08-MAY-2018,1,INE092T08CJ1,
IDFCBANK,NA,8660.06,8670,8660.05,8670,8670,8655,24,207881.04,08-MAY-2018,6,INE092T08CL7,
IDFCBANK,NC,8230.01,8300,8230.01,8261,8261,8260.01,42,347220.85,08-MAY-2018,14,INE092T08CN3,
IDFNIFTYET,EQ,107.45,107.45,107.45,107.45,107.45,108.75,22,2363.9,08-MAY-2018,1,INF194KA1U07,
IEX,EQ,1600,1625,1600,1616.75,1616.15,1593.75,6334,10218334.6,08-MAY-2018,1583,INE022Q01012,
IFBAGRO,BE,716,729,700,717.2,707.1,718.85,1671,1189887.3,08-MAY-2018,96,INE076C01018,
IFBIND,EQ,1317,1374.7,1303,1313.9,1325,1299.15,50538,67342857.75,08-MAY-2018,4387,INE559A01017,
IFCI,EQ,19.95,20.05,19.6,19.8,19.75,19.75,5357628,106136498.15,08-MAY-2018,4664,INE039A01010,
IFCI,NH,1050,1052.5,1048.5,1048.5,1048.5,1045,149,156499,08-MAY-2018,3,INE039A07801,
IFCI,NL,1005,1005,1000,1000,1000,1001,2069,2070842.15,08-MAY-2018,31,INE039A07843,
IFGLEXPOR,EQ,244,245,235.35,236.15,236.05,240.7,8999,2136817.65,08-MAY-2018,152,INE133Y01011,
IGARASHI,EQ,830.3,837.8,825.1,831.5,831,832.55,2716,2260281.7,08-MAY-2018,146,INE188B01013,
IGL,EQ,267.8,270,260.3,268.15,269.1,266.4,5176974,1367926722.6,08-MAY-2018,30065,INE203G01027,
IGPL,EQ,715,720,705,706.9,705.25,717.4,11246,8009710.85,08-MAY-2018,600,INE204A01010,
IIFCL,N4,1280,1285,1280,1280,1280,1290,740,947900,08-MAY-2018,15,INE787H07370,
IIFL,EQ,745.8,751.2,733,740.5,738,749.95,94408,69904615.3,08-MAY-2018,6469,INE530B01024,
IIFLFIN,N5,1012.26,1012.26,1010.1,1010.8,1010.8,1012.26,1129,1140575.88,08-MAY-2018,21,INE866I08139,
IIFLFIN,N6,1014,1014,1013.25,1013.25,1013.25,1015,100,101373,08-MAY-2018,3,INE866I08147,
IIFLFIN,N7,1965.1,1970,1962,1970,1970,1965,338,664867.3,08-MAY-2018,19,INE866I08154,
IIFLFIN,NA,1018.55,1020,1018.55,1020,1020,1018.35,734,748001.4,08-MAY-2018,11,INE866I07594,
IIHFL,N1,1019.6,1021.9,1019.6,1020.35,1020.35,1020.3,925,943529.75,08-MAY-2018,7,INE477L07040,
IIHFL,N2,1074.5,1074.5,1060,1063.23,1065,1064.76,435,463033.24,08-MAY-2018,15,INE477L08014,
IITL,EQ,115,121.05,114.25,121.05,121.05,110.05,953,113932,08-MAY-2018,24,INE886A01014,
IL&FSENGG,EQ,34.9,35.4,34,34.1,34.45,34.8,34249,1182456.6,08-MAY-2018,250,INE369I01014,
IL&FSTRANS,EQ,61.65,63.3,61,61.3,61.15,61.15,126859,7848573.8,08-MAY-2018,991,INE975G01012,
IMFA,EQ,464.7,467.95,446,448.6,448.45,461.8,43892,19995416.9,08-MAY-2018,2420,INE919H01018,
IMPAL,EQ,1036,1051.5,1023,1029.45,1025,1006.45,43889,45722105.3,08-MAY-2018,1533,INE547E01014,
IMPEXFERRO,BE,0.7,0.8,0.7,0.8,0.8,0.75,18531,13174.8,08-MAY-2018,14,INE691G01015,
INDBANK,EQ,18.75,19.35,18.6,18.6,18.6,19.55,28036,522247.9,08-MAY-2018,167,INE841B01017,
INDHOTEL,EQ,146.5,147.85,143.55,144.15,143.8,145.4,516604,75049685.2,08-MAY-2018,7630,INE053A01029,
INDIACEM,EQ,141.2,141.5,137.3,138.35,138.6,140.4,1884768,262177387.65,08-MAY-2018,10166,INE383A01012,
INDIAGLYCO,EQ,567.5,577.8,566.65,568.95,569,567.1,207487,118700465.15,08-MAY-2018,7321,INE560A01015,
INDIANB,EQ,324,349,319.45,340.9,340.1,321.3,4714431,1592390305.7,08-MAY-2018,52571,INE562A01011,
INDIANCARD,EQ,162,169.9,157.7,160.5,157.7,162.5,3227,528244.85,08-MAY-2018,75,INE061A01014,
INDIANHUME,EQ,342.6,342.6,332.5,336.3,338.9,340.4,6423,2153346.85,08-MAY-2018,323,INE323C01030,
INDIGO,EQ,1171,1203.7,1158.3,1195.95,1200.25,1167.45,1073587,1269869718.7,08-MAY-2018,45030,INE646L01027,
INDIGRID,IV,95.95,96.05,95.75,95.8,95.8,95.76,178605,17124698.43,08-MAY-2018,35,INE219X23014,
INDLMETER,EQ,91.3,94.3,91.3,92.3,92.1,91.1,2086,192169.6,08-MAY-2018,17,INE065B01013,
INDNIPPON,EQ,533.95,600,524.4,585.5,580,523.5,112684,65689606.15,08-MAY-2018,3130,INE092B01025,
INDOCO,EQ,194.65,195.85,192,193.6,192.25,193.4,14639,2837779.85,08-MAY-2018,281,INE873D01024,
INDORAMA,EQ,29.7,29.7,29.05,29.1,29.2,29.45,18334,536792.15,08-MAY-2018,86,INE156A01020,
INDOSOLAR,EQ,7,7,6.75,6.9,6.85,6.95,207794,1422182.2,08-MAY-2018,306,INE866K01015,
INDOTECH,EQ,187.2,191.45,187.2,187.55,187.25,187.05,3453,650387.1,08-MAY-2018,145,INE332H01014,
INDOTHAI,EQ,69.9,74.5,69.8,72.35,72.35,70.4,27422,2003882.2,08-MAY-2018,607,INE337M01013,
INDOWIND,EQ,7.35,7.45,7.05,7.2,7.15,7.25,36759,262825,08-MAY-2018,85,INE227G01018,
INDRAMEDCO,EQ,48.5,48.8,48.1,48.1,48.1,48.35,32184,1554082.9,08-MAY-2018,190,INE681B01017,
INDSWFTLAB,EQ,64,65.25,63.35,64.5,64.25,64.45,6312,406752.35,08-MAY-2018,80,INE915B01019,
INDSWFTLTD,BE,7.25,7.8,7.25,7.7,7.7,7.5,1377,10090.9,08-MAY-2018,10,INE788B01028,
INDTERRAIN,EQ,183.6,185,180.5,184,184,183.95,12541,2283553.2,08-MAY-2018,360,INE611L01021,
INDUSINDBK,EQ,1892.1,1893,1843,1869.6,1872,1889.8,1401495,2601308850.55,08-MAY-2018,77427,INE095A01012,
INEOSSTYRO,EQ,878.8,888,872,882.95,877,874.95,1206,1063354.15,08-MAY-2018,167,INE189B01011,
INFIBEAM,EQ,168.3,169.5,167,169.05,168.8,168.1,3519454,593580739.55,08-MAY-2018,21211,INE483S01020,
INFINITE,EQ,488.9,488.9,486.5,486.5,486.5,486,5049,2459015.3,08-MAY-2018,139,INE486J01014,
INFRABEES,EQ,352.86,352.86,348.45,350.95,350.95,351,220,77008.97,08-MAY-2018,12,INF732E01268,
INFRATEL,EQ,323,324.5,319.6,321,321,320.65,7307907,2343958756,08-MAY-2018,40319,INE121J01017,
INFY,EQ,1177.9,1177.9,1161.05,1165.55,1167.5,1183,2859278,3338246179.35,08-MAY-2018,121067,INE009A01021,
INGERRAND,EQ,685.5,693,658.8,665.95,664.1,682.8,39407,26585502.6,08-MAY-2018,1147,INE177A01018,
INNOVATIVE,SM,42.5,42.5,42.5,42.5,42.5,43.75,3000,127500,08-MAY-2018,1,INE070Y01015,
INOXLEISUR,EQ,284,305,282,299.95,299.8,281.95,1119296,332494088,08-MAY-2018,18210,INE312H01016,
INOXWIND,EQ,110.8,111.45,106.55,110.05,110.85,110.6,107097,11627355.9,08-MAY-2018,1591,INE066P01011,
INSECTICID,EQ,763.95,763.95,741,753.15,754,754.1,5060,3800228.75,08-MAY-2018,490,INE070I01018,
INTELLECT,EQ,210.8,214.8,207.15,210.6,211.7,209.15,888767,187578774.5,08-MAY-2018,14884,INE306R01017,
INTENTECH,EQ,74.75,74.75,71.35,71.85,72,73.75,21162,1530981.95,08-MAY-2018,143,INE781A01025,
INVENTURE,EQ,16.1,16.5,16,16,16,16.1,231484,3726378,08-MAY-2018,108,INE878H01016,
IOB,EQ,18,18.3,17.85,18.05,18.05,18.05,535591,9683238.6,08-MAY-2018,1828,INE565A01014,
IOC,EQ,162.65,166.85,161.5,166.55,166.35,164.3,12126899,2004282620.9,08-MAY-2018,63317,INE242A01010,
IOLCP,BE,96.4,98,94.5,98,98,93.35,47240,4601609.6,08-MAY-2018,213,INE485C01011,
IPAPPM,EQ,352.6,357,345.95,349.05,350,349.25,87255,30671940.6,08-MAY-2018,2837,INE435A01028,
IPCALAB,EQ,727.25,731.95,705.6,729.5,729.85,723.55,100915,72943993.45,08-MAY-2018,3368,INE571A01020,
IRB,EQ,270,270.4,260.1,261.75,260.8,269.05,2020952,531338714.7,08-MAY-2018,30046,INE821I01014,
IRBINVIT,IV,83.26,83.26,82.81,82.85,82.9,85.76,135000,11198000,08-MAY-2018,25,INE183W23014,
IRFC,N1,1120,1125,1119,1119,1119,1112.49,1381,1549353.28,08-MAY-2018,13,INE053F07520,
IRFC,N6,1096.6,1274.4,1096.6,1274.4,1274.4,1173.45,400,474200,08-MAY-2018,2,INE053F07595,
IRFC,N9,1140,1140,1140,1140,1140,1099.7,100,114000,08-MAY-2018,3,INE053F07678,
IRFC,ND,1105,1105,1100,1100.62,1100,1100,1000,1100625,08-MAY-2018,5,INE053F07736,
IRFC,NJ,1137.26,1138,1137.26,1138,1138,1138.55,105,119416,08-MAY-2018,2,INE053F07835,
IRFC,NO,1150,1152.25,1149,1149.59,1149,1150.59,10949,12589866.5,08-MAY-2018,39,INE053F07900,
ISEC,EQ,365,369.9,363,363.85,363.6,366.65,302167,110221027.3,08-MAY-2018,18605,INE763G01038,
ISFT,EQ,592.3,604.75,590.6,598.9,600,590.6,9401,5634063.8,08-MAY-2018,234,INE566K01011,
ISMTLTD,EQ,8.2,8.2,7.8,7.85,7.85,7.9,29874,236001.1,08-MAY-2018,75,INE732F01019,
ITC,EQ,283.15,285.95,282,282.7,282.7,282.25,6588906,1868021837.55,08-MAY-2018,51445,INE154A01025,
ITDC,EQ,460,466.9,457.55,459.4,457.8,457.75,14591,6722908.35,08-MAY-2018,620,INE353K01014,
ITDCEM,EQ,161.75,167,161,166.1,166.5,160.75,390752,64788520.35,08-MAY-2018,1333,INE686A01026,
ITI,EQ,115.8,115.9,113.5,114.2,114,114.95,189567,21728267.05,08-MAY-2018,2535,INE248A01017,
IVC,EQ,17.15,17.25,16.5,16.85,16.8,17.1,623733,10521293.85,08-MAY-2018,1041,INE050B01023,
IVP,EQ,207,214,203.15,211.6,212,209.35,2568,541048.4,08-MAY-2018,119,INE043C01018,
IVRCLINFRA,EQ,3.15,3.35,3.1,3.25,3.35,3.15,650651,2063638.2,08-MAY-2018,292,INE875A01025,
IVZINGOLD,EQ,2822,2849,2822,2849,2849,2886.95,14,39722,08-MAY-2018,8,INF205K01361,
IVZINNIFTY,EQ,1109,1109,1109,1109,1109,1129,18,19962,08-MAY-2018,1,INF205K01DA9,
IZMO,EQ,110,110.6,107,107.35,107.05,110,49301,5348516.9,08-MAY-2018,515,INE848A01014,
J&KBANK,EQ,54.6,55,53.2,53.7,53.6,54.45,336257,18188227.65,08-MAY-2018,5121,INE168A01041,
JAGRAN,EQ,166.9,167.55,166.55,167,167,166.7,92144,15384734.95,08-MAY-2018,2112,INE199G01027,
JAGSNPHARM,EQ,29.55,29.55,28,28.05,28.35,28.1,4366,123725.85,08-MAY-2018,85,INE048B01027,
JAIBALAJI,EQ,12.1,12.15,11.2,11.45,11.25,12.05,16522,188823.35,08-MAY-2018,56,INE091G01018,
JAICORPLTD,EQ,150.7,153.3,147.6,148.8,148.25,150.05,1001528,150505106.1,08-MAY-2018,8561,INE070D01027,
JAINSTUDIO,BE,3.35,3.35,3.2,3.3,3.35,3.35,60,200.85,08-MAY-2018,3,INE486B01011,
JAMNAAUTO,EQ,98,98,95.1,95.7,95.35,98.05,607940,58583296,08-MAY-2018,5177,INE039C01032,
JASH,SM,142.5,144,142.5,143.35,144,139,8400,1201080,08-MAY-2018,7,INE039O01011,
JAYAGROGN,EQ,301.2,306.3,297.1,298.95,298.1,303.2,23331,7016493.7,08-MAY-2018,1298,INE785A01026,
JAYBARMARU,EQ,473.15,473.4,461,465.5,462,469.55,13498,6316641.55,08-MAY-2018,803,INE571B01028,
JAYNECOIND,EQ,7,7.55,7,7.1,7.1,7.25,37400,268224,08-MAY-2018,64,INE854B01010,
JAYSREETEA,EQ,93.75,94.7,91.55,91.9,91.95,93.7,50977,4732188.1,08-MAY-2018,754,INE364A01020,
JBCHEPHARM,EQ,322.6,325,319.2,321.1,320.15,322.55,12578,4054305.7,08-MAY-2018,510,INE572A01028,
JBFIND,BE,101,101,95,98.2,96.65,97.7,42037,4100424.7,08-MAY-2018,286,INE187A01017,
JBMA,EQ,419.05,431,416.3,425.2,428.1,418.05,24560,10342847.8,08-MAY-2018,817,INE927D01028,
JCHAC,EQ,2678.95,2697.9,2622.65,2691.55,2690,2647.05,10604,28492996.75,08-MAY-2018,717,INE782A01015,
JETAIRWAYS,EQ,513.85,521.95,508,510.75,509,510.1,3042627,1564826554.7,08-MAY-2018,52801,INE802G01018,
JHS,EQ,61.35,61.35,58,58.25,58.35,60.35,104931,6183141.75,08-MAY-2018,1008,INE544H01014,
JINDALPHOT,EQ,56,56,53,53.95,53.95,53.65,2235,120091.3,08-MAY-2018,20,INE796G01012,
JINDALPOLY,EQ,289,291,282,283,283.5,289,45324,12891946.55,08-MAY-2018,2328,INE197D01010,
JINDALSAW,EQ,114.15,116.7,113.6,114.35,113.85,113.8,684876,78819549.35,08-MAY-2018,5923,INE324A01024,
JINDALSTEL,EQ,258.2,261.75,253,257.6,257,256.3,8619764,2221166174.8,08-MAY-2018,63303,INE749A01030,
JINDCOT,BZ,9.7,9.7,9.7,9.7,9.7,9.25,2745,26626.5,08-MAY-2018,20,INE904J01016,
JINDRILL,EQ,164,164.9,158.55,159.9,160.7,160.95,92515,15018709.7,08-MAY-2018,2233,INE742C01031,
JINDWORLD,EQ,601,609.55,587.5,593.3,589.85,604.35,81157,48869308.55,08-MAY-2018,2679,INE247D01021,
JISLDVREQS,EQ,66.25,67.25,65.65,66.15,66.05,66.2,15585,1033721.45,08-MAY-2018,192,IN9175A01010,
JISLJALEQS,EQ,113.4,114.15,111.6,112.6,112.4,113.15,2182126,246418197.85,08-MAY-2018,11724,INE175A01038,
JITFINFRA,BE,33.7,35,33.1,33.8,33.8,34.2,10021,338143.05,08-MAY-2018,66,INE863T01013,
JKCEMENT,EQ,1015,1015,995.15,1001,1000,1009,15400,15420659.1,08-MAY-2018,890,INE823G01014,
JKIL,EQ,280.8,284.9,279.2,281.05,284.9,280.8,38153,10716017.7,08-MAY-2018,2120,INE576I01022,
JKLAKSHMI,EQ,409.35,414.9,406.1,409.05,408.8,413.6,54435,22395254.75,08-MAY-2018,5291,INE786A01032,
JKPAPER,EQ,148.55,148.55,145.5,147,146.3,149.1,401293,59057556.75,08-MAY-2018,4004,INE789E01012,
JKTYRE,EQ,152.95,152.95,148.85,149.75,149.65,152.3,400471,60259797.05,08-MAY-2018,5662,INE573A01042,
JMA,EQ,252,263,251.5,252.45,254,253.9,734,186139,08-MAY-2018,28,INE412C01015,
JMCPROJECT,EQ,653,662.75,650,656.55,654.25,656.05,6703,4404998.8,08-MAY-2018,377,INE890A01016,
JMFINANCIL,EQ,141.4,142,137.2,139.8,139.4,141.05,763399,107159094,08-MAY-2018,11921,INE780C01023,
JMTAUTOLTD,EQ,4.05,4.1,3.9,3.95,4,4.1,68734,275819.7,08-MAY-2018,137,INE988E01036,
JOCIL,EQ,154.4,154.4,149.2,149.3,153.5,148.85,1230,183758.35,08-MAY-2018,26,INE839G01010,
JPASSOCIAT,EQ,20.15,20.35,19.45,19.8,19.75,19.8,57917048,1151516098.45,08-MAY-2018,34020,INE455F01025,
JPINFRATEC,BE,5.85,5.85,5.85,5.85,5.85,5.6,285166,1668221.1,08-MAY-2018,800,INE099J01015,
JPOLYINVST,EQ,58.95,58.95,56.25,56.55,56.55,57.85,1236,70021.2,08-MAY-2018,36,INE147P01019,
JPPOWER,EQ,4.45,4.6,4,4.15,4.15,4.25,15673275,67766452,08-MAY-2018,9084,INE351F01018,
JSL,EQ,90.35,90.35,84.7,85.3,85.25,89.85,964688,83515261.55,08-MAY-2018,6219,INE220G01021,
JSLHISAR,EQ,180.5,185.7,178.55,179.7,179.75,179.75,500117,90852388.95,08-MAY-2018,8607,INE455T01018,
JSWENERGY,EQ,74.55,75.15,70.75,71.85,71.75,74.45,2454148,177339648.4,08-MAY-2018,20378,INE121E01018,
JSWHL,EQ,1885.4,1951.1,1885.4,1913.25,1915,1881.35,3601,6936920.85,08-MAY-2018,357,INE824G01012,
JSWSTEEL,EQ,326.7,328.45,322.8,324.05,323.05,325.8,2779564,903139645.3,08-MAY-2018,31449,INE019A01038,
JSWSTEEL,P2,9.05,9.1,9.05,9.1,9.1,9.05,105938,963739.9,08-MAY-2018,16,INE019A04024,
JTEKTINDIA,EQ,111.2,111.8,109,109.95,109.1,111.6,41667,4583611.35,08-MAY-2018,647,INE643A01035,
JUBILANT,EQ,807.7,834.9,797.05,829.05,834,802,762994,623825424.45,08-MAY-2018,17566,INE700A01033,
JUBLFOOD,EQ,2633,2668.8,2535.6,2560.35,2555.95,2605.15,4867929,12647503645.85,08-MAY-2018,216991,INE797F01012,
JUBLINDS,EQ,168.6,168.8,165,165.9,165.7,166.75,7629,1272289.95,08-MAY-2018,220,INE645L01011,
JUNIORBEES,EQ,306,306.81,304.65,305.42,305.42,305.34,14828,4537494.48,08-MAY-2018,355,INF732E01045,
JUSTDIAL,EQ,435,445.9,421.75,440.7,442.6,437.6,3879114,1684293136.75,08-MAY-2018,47765,INE599M01018,
JVLAGRO,EQ,26.15,27.2,26,26.5,26.55,26.6,291991,7797542.25,08-MAY-2018,1611,INE430G01026,
JYOTHYLAB,EQ,372.8,377,367.5,375,374.3,369.4,15074,5612724.05,08-MAY-2018,724,INE668F01031,
JYOTISTRUC,BZ,5.65,5.9,5.55,5.55,5.55,5.8,70212,397661.35,08-MAY-2018,86,INE197A01024,
KABRAEXTRU,EQ,115.5,116.7,112.5,113.8,113.95,115.7,28221,3234774.95,08-MAY-2018,375,INE900B01029,
KAJARIACER,EQ,533.4,544.9,508,530,530,529.9,2540668,1346680471.6,08-MAY-2018,60997,INE217B01036,
KAKATCEM,EQ,298,299.65,291,292.9,292.1,295.8,15708,4632637.85,08-MAY-2018,782,INE437B01014,
KALPATPOWR,EQ,487.9,503,487,499,498.4,485.9,37819,18756637.6,08-MAY-2018,1242,INE220B01022,
KALYANIFRG,BE,300.1,307,293.1,305,305,307.15,523,158352.4,08-MAY-2018,28,INE314G01014,
KAMATHOTEL,EQ,107.4,107.4,104,104.6,104.35,106.35,70457,7414777.9,08-MAY-2018,1051,INE967C01018,
KAMDHENU,EQ,240.95,255,232,248.3,250,235.65,21867,5348077.7,08-MAY-2018,408,INE390H01012,
KANANIIND,EQ,8.45,8.45,7.65,7.75,7.7,8.1,1806,14179.6,08-MAY-2018,25,INE879E01037,
KANORICHEM,EQ,76.8,77.7,75.4,75.65,75.5,77.3,21359,1623286.3,08-MAY-2018,403,INE138C01024,
KANSAINER,EQ,508,515,496.25,502.95,497.9,503.9,161153,81584141.7,08-MAY-2018,6849,INE531A01024,
KAPSTON,SM,95.4,95.5,94,95.1,95.1,95,24000,2277780,08-MAY-2018,16,INE542Z01010,
KARDA,EQ,190,206,188.1,194.75,194,189.25,609709,121251506.95,08-MAY-2018,4168,INE278R01018,
KARMAENG,EQ,28.35,31.7,28.35,30.15,30,29.75,3221,98551.95,08-MAY-2018,23,INE725L01011,
KARURVYSYA,EQ,106.3,107.25,105.15,106.45,106.45,105.4,964977,102883446.25,08-MAY-2018,7322,INE036D01028,
KAUSHALYA,EQ,2.15,2.15,2,2.05,2.15,2.1,20593,42432.05,08-MAY-2018,63,INE234I01010,
KAVVERITEL,EQ,9.6,9.75,8.55,8.9,8.7,9.15,8479,76496.7,08-MAY-2018,54,INE641C01019,
KAYA,EQ,1104.05,1123,1070,1105.45,1106,1104.55,34493,37885452.95,08-MAY-2018,1521,INE587G01015,
KCP,EQ,130,130.55,127.9,128.5,128.95,129.15,31340,4035290.8,08-MAY-2018,345,INE805C01028,
KCPSUGIND,EQ,22.5,22.85,22.2,22.35,22.35,22.4,59935,1347187.8,08-MAY-2018,261,INE790B01024,
KDDL,EQ,547,571,546,557.8,555.1,563.05,2894,1619510.35,08-MAY-2018,155,INE291D01011,
KEC,EQ,413.4,416.5,405.65,412.55,412.5,409.4,399629,164084798.35,08-MAY-2018,13534,INE389H01022,
KECL,EQ,28.05,30.8,28.05,28.55,28.5,28.05,51132,1461094.4,08-MAY-2018,267,INE134B01017,
KEI,EQ,428,449,425,445.4,448.5,427.6,209965,91985719.5,08-MAY-2018,5295,INE878B01027,
KELLTONTEC,EQ,62.65,62.65,60.45,60.9,61,60.65,143111,8744616.5,08-MAY-2018,1042,INE164B01022,
KERNEX,BZ,36.2,38,36.2,38,38,37.1,2952,109399.3,08-MAY-2018,18,INE202H01019,
KESARENT,EQ,40.1,40.45,39,39.45,39.25,40.55,4307,170806.75,08-MAY-2018,86,INE133B01019,
KESORAMIND,EQ,117.65,117.75,115.9,116.45,116.05,116.9,109293,12747538.45,08-MAY-2018,1362,INE087A01019,
KEYCORPSER,EQ,56.2,56.2,56.15,56.15,56.15,59.1,150,8426.4,08-MAY-2018,4,INE681C01015,
KGL,BE,2.05,2.1,2,2,2,2.1,1606595,3236598.6,08-MAY-2018,521,INE299C01024,
KHADIM,EQ,815,825.45,801,821.05,820,815.15,23851,19403651.35,08-MAY-2018,2557,INE834I01025,
KHANDSE,EQ,17,17,16.75,17,17,17.6,1546,26071.75,08-MAY-2018,11,INE060B01014,
KICL,EQ,2575,2575,2521,2547.5,2550,2546.4,466,1186443.05,08-MAY-2018,114,INE029L01018,
KILITCH,EQ,84.05,85.95,82.95,83.9,83.5,85,5001,422469.55,08-MAY-2018,113,INE729D01010,
KINGFA,EQ,1210.1,1260,1207,1222.15,1233.95,1220.6,5752,7070308.15,08-MAY-2018,302,INE473D01015,
KIOCL,EQ,235,237.9,230.1,231.6,231,234.85,26026,6091381.8,08-MAY-2018,655,INE880L01014,
KIRIINDUS,EQ,410.3,425.8,410.2,418.35,420,409,196499,82382235.1,08-MAY-2018,4027,INE415I01015,
KIRLOSBROS,EQ,276.9,283.75,276.9,280.45,279.15,276.4,10560,2955557.25,08-MAY-2018,571,INE732A01036,
KIRLOSENG,EQ,327.25,330,321.35,323.25,322.5,323.25,4489,1460594.5,08-MAY-2018,174,INE146L01010,
KIRLOSIND,EQ,1310,1310,1250,1264.7,1265,1287.1,179,226793.4,08-MAY-2018,34,INE250A01039,
KITEX,EQ,235.3,236.6,232.25,233.3,234,234.7,28617,6708705.95,08-MAY-2018,1210,INE602G01020,
KKCL,EQ,1525,1592,1515,1528.95,1524,1505.7,1061,1647378.3,08-MAY-2018,181,INE401H01017,
KMSUGAR,EQ,10.7,11,10.5,10.6,10.65,10.8,109904,1177120.25,08-MAY-2018,420,INE157H01023,
KNRCON,EQ,326,326,317.45,321.2,319.95,324,236347,75945215.15,08-MAY-2018,5001,INE634I01029,
KOHINOOR,EQ,63.7,63.8,62.25,62.9,62.85,63.4,62224,3914701.7,08-MAY-2018,648,INE080B01012,
KOKUYOCMLN,EQ,116,118.8,114.1,116.75,117.25,115.95,26521,3073757.45,08-MAY-2018,443,INE760A01029,
KOLTEPATIL,EQ,315,316.05,310,312.7,312.4,315.15,68184,21370478.25,08-MAY-2018,2414,INE094I01018,
KOPRAN,EQ,65.8,68.7,65.8,67.8,68.25,66.35,162835,10994775.1,08-MAY-2018,2202,INE082A01010,
KOTAKBANK,EQ,1247.5,1247.5,1225.8,1241.85,1242,1245.05,2674288,3305891320.6,08-MAY-2018,32874,INE237A01028,
KOTAKBKETF,EQ,265,266.44,264.47,265.78,264.95,263.7,1269,336535.09,08-MAY-2018,50,INF174K01F59,
KOTAKGOLD,EQ,275.85,275.85,272.35,272.7,272.75,274.35,3941,1077016.5,08-MAY-2018,152,INF373I01049,
KOTAKNIFTY,EQ,108.87,108.89,108.1,108.57,108.6,108.46,14567,1581469.02,08-MAY-2018,162,INF174K014P6,
KOTAKNV20,EQ,50,51.8,48.6,51.49,48.6,49,1049,53374.73,08-MAY-2018,11,INF174K01Z71,
KOTAKPSUBK,EQ,285,290.4,283.51,286.53,287,285.88,12119,3464916.43,08-MAY-2018,80,INF373I01023,
KOTARISUG,EQ,11.9,12.3,11.65,12.2,12.25,11.9,21075,251546.7,08-MAY-2018,94,INE419A01022,
KOTHARIPET,EQ,30.05,31.35,29.15,30.7,30.55,30.35,156497,4758759.55,08-MAY-2018,329,INE720A01015,
KOTHARIPRO,EQ,154,155.35,152,153.65,152,154.15,2923,449252.55,08-MAY-2018,201,INE823A01017,
KPIT,EQ,254,263.75,252.05,260.5,259.35,252.3,3114531,810336747.65,08-MAY-2018,30774,INE836A01035,
KPRMILL,EQ,664.05,678,656.8,669.65,670,665.15,8575,5688933,08-MAY-2018,663,INE930H01023,
KRBL,EQ,485,514,466,506.4,503,477.4,671633,331638001.4,08-MAY-2018,16857,INE001B01026,
KREBSBIO,BE,195,195,186,186,186,193,58,11301,08-MAY-2018,3,INE268B01013,
